Id,Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
5245,1978-03-12,1977,19,Bursaspor,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5246,1978-03-12,1977,19,Galatasaray,Trabzonspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
5247,1978-03-12,1977,19,Adana Demirspor,Diyarbakirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5248,1978-03-12,1977,19,Orduspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
5249,1978-03-18,1977,20,Besiktas,Eskisehirspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
5250,1978-03-19,1977,20,Boluspor,Adanaspor,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,0
5251,1978-03-19,1977,20,Diyarbakirspor,Zonguldakspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5252,1978-03-19,1977,20,Mersin Idmanyurdu,Orduspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
5253,1978-03-19,1977,20,MKE Ankaragucu,Samsunspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5254,1978-03-19,1977,20,Bursaspor,Adana Demirspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
5255,1978-03-19,1977,20,Fenerbahce,Galatasaray,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
5256,1978-03-19,1977,20,Trabzonspor,Altay,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5257,1978-03-26,1977,21,Galatasaray,Mersin Idmanyurdu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
5258,1978-03-26,1977,21,Adanaspor,Trabzonspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5259,1978-03-26,1977,21,Eskisehirspor,Diyarbakirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
5260,1978-03-26,1977,21,Samsunspor,Adana Demirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5261,1978-03-26,1977,21,Boluspor,Besiktas,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5262,1978-03-26,1977,21,Zonguldakspor,Bursaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
5263,1978-03-26,1977,21,Altay,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5264,1978-03-26,1977,21,Orduspor,MKE Ankaragucu,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
5265,1978-04-01,1977,22,Besiktas,Trabzonspor,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
5266,1978-04-02,1977,22,Samsunspor,Orduspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
5267,1978-04-02,1977,22,Adana Demirspor,Zonguldakspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5268,1978-04-02,1977,22,Bursaspor,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5269,1978-04-02,1977,22,MKE Ankaragucu,Galatasaray,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
5270,1978-04-02,1977,22,Fenerbahce,Adanaspor,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
5271,1978-04-02,1977,22,Mersin Idmanyurdu,Altay,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5272,1978-04-02,1977,22,Diyarbakirspor,Boluspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5273,1978-04-09,1977,23,Altay,MKE Ankaragucu,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
5274,1978-04-09,1977,23,Besiktas,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5275,1978-04-09,1977,23,Boluspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5276,1978-04-09,1977,23,Eskisehirspor,Adana Demirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
5277,1978-04-09,1977,23,Trabzonspor,Diyarbakirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5278,1978-04-09,1977,23,Zonguldakspor,Samsunspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5279,1978-04-09,1977,23,Adanaspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5280,1978-04-10,1977,23,Orduspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5281,1978-04-15,1977,24,Galatasaray,Samsunspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,1
5282,1978-04-16,1977,24,Mersin Idmanyurdu,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5283,1978-04-16,1977,24,Zonguldakspor,Eskisehirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5284,1978-04-16,1977,24,Trabzonspor,Bursaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5285,1978-04-16,1977,24,MKE Ankaragucu,Adanaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
5286,1978-04-16,1977,24,Fenerbahce,Diyarbakirspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,1
5287,1978-04-16,1977,24,Altay,Orduspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5288,1978-04-16,1977,24,Adana Demirspor,Boluspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5289,1978-04-22,1977,25,Galatasaray,Altay,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5290,1978-04-23,1977,25,Bursaspor,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
5291,1978-04-23,1977,25,Besiktas,MKE Ankaragucu,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,1
5292,1978-04-23,1977,25,Samsunspor,Eskisehirspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
5293,1978-04-23,1977,25,Orduspor,Adanaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5294,1978-04-23,1977,25,Adana Demirspor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5295,1978-04-23,1977,25,Diyarbakirspor,Mersin Idmanyurdu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5296,1978-04-30,1977,26,Adanaspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5297,1978-04-30,1977,26,MKE Ankaragucu,Diyarbakirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5298,1978-04-30,1977,26,Eskisehirspor,Boluspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
5299,1978-04-30,1977,26,Orduspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5300,1978-04-30,1977,26,Zonguldakspor,Trabzonspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5301,1978-04-30,1977,26,Fenerbahce,Adana Demirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5302,1978-04-30,1977,26,Altay,Samsunspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
5303,1978-04-30,1977,26,Mersin Idmanyurdu,Bursaspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
5304,1978-05-06,1977,27,Fenerbahce,Zonguldakspor,4-0,4,0,T1,1,4,4,H,3-0,3,0,3,3,H,1,0,0,1
5305,1978-05-07,1977,27,Adanaspor,Altay,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5306,1978-05-07,1977,27,Besiktas,Galatasaray,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
5307,1978-05-07,1977,27,Boluspor,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5308,1978-05-07,1977,27,Bursaspor,MKE Ankaragucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5309,1978-05-07,1977,27,Diyarbakirspor,Orduspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
5310,1978-05-07,1977,27,Mersin Idmanyurdu,Adana Demirspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
5311,1978-05-07,1977,27,Trabzonspor,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5312,1978-05-10,1977,25,Boluspor,Zonguldakspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
5313,1978-05-14,1977,28,Altay,Besiktas,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
5314,1978-05-14,1977,28,Boluspor,Trabzonspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5315,1978-05-14,1977,28,Eskisehirspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
5316,1978-05-14,1977,28,Galatasaray,Diyarbakirspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
5317,1978-05-14,1977,28,Orduspor,Bursaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,2
5318,1978-05-14,1977,28,Samsunspor,Adanaspor,2-3,2,3,T1,1,5,-1,A,0-2,0,2,2,-2,A,1,0,0,0
5319,1978-05-14,1977,28,Zonguldakspor,Mersin Idmanyurdu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5320,1978-05-14,1977,28,Adana Demirspor,MKE Ankaragucu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5321,1978-05-20,1977,29,Besiktas,Adanaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5322,1978-05-21,1977,29,Adana Demirspor,Orduspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
5323,1978-05-21,1977,29,Bursaspor,Galatasaray,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
5324,1978-05-21,1977,29,Fenerbahce,Boluspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
5325,1978-05-21,1977,29,MKE Ankaragucu,Zonguldakspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
5326,1978-05-21,1977,29,Trabzonspor,Samsunspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5327,1978-05-21,1977,29,Diyarbakirspor,Altay,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5328,1978-05-21,1977,29,Mersin Idmanyurdu,Eskisehirspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
5329,1978-05-27,1977,30,Galatasaray,Adana Demirspor,4-3,4,3,T1,1,7,1,H,3-1,3,1,4,2,H,1,0,0,0
5330,1978-05-28,1977,30,Adanaspor,Diyarbakirspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
5331,1978-05-28,1977,30,Altay,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5332,1978-05-28,1977,30,Boluspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5333,1978-05-28,1977,30,Eskisehirspor,MKE Ankaragucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5334,1978-05-28,1977,30,Fenerbahce,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
5335,1978-05-28,1977,30,Orduspor,Zonguldakspor,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,1,0,0
5336,1978-05-28,1977,30,Samsunspor,Besiktas,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
5337,1978-08-27,1978,1,Altay,Goztepe,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
5338,1978-08-27,1978,1,Adana Demirspor,Adanaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,1,1
5339,1978-08-27,1978,1,Samsunspor,Zonguldakspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
5340,1978-08-27,1978,1,Eskisehirspor,Bursaspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
5341,1978-08-27,1978,1,MKE Kirikkalespor,Fenerbahce,0-4,0,4,T1,1,4,-4,A,0-2,0,2,2,-2,A,1,0,0,0
5342,1978-08-27,1978,1,Galatasaray,Diyarbakirspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
5343,1978-08-27,1978,1,Boluspor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5344,1978-08-27,1978,1,Orduspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,1,0,0
5345,1978-09-02,1978,2,Fenerbahce,Bursaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5346,1978-09-02,1978,2,Goztepe,Zonguldakspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5347,1978-09-03,1978,2,Diyarbakirspor,MKE Kirikkalespor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5348,1978-09-03,1978,2,Orduspor,Samsunspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,1,0
5349,1978-09-03,1978,2,Trabzonspor,Adana Demirspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
5350,1978-09-03,1978,2,Adanaspor,Eskisehirspor,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
5351,1978-09-03,1978,2,Altay,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5352,1978-09-03,1978,2,Besiktas,Boluspor,4-1,4,1,T1,1,5,3,H,0-1,0,1,1,-1,A,1,0,0,0
5353,1978-09-09,1978,3,Fenerbahce,Adanaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
5354,1978-09-10,1978,3,Goztepe,Orduspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
5355,1978-09-10,1978,3,Galatasaray,Zonguldakspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5356,1978-09-10,1978,3,Adana Demirspor,Besiktas,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
5357,1978-09-10,1978,3,Eskisehirspor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5358,1978-09-10,1978,3,Samsunspor,Boluspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
5359,1978-09-10,1978,3,MKE Kirikkalespor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5360,1978-09-10,1978,3,Diyarbakirspor,Altay,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5361,1978-09-17,1978,4,Adanaspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5362,1978-09-17,1978,4,Besiktas,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5363,1978-09-17,1978,4,Altay,MKE Kirikkalespor,6-0,6,0,T1,1,6,6,H,4-0,4,0,4,4,H,1,0,0,0
5364,1978-09-17,1978,4,Samsunspor,Adana Demirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5365,1978-09-17,1978,4,Trabzonspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,1,0
5366,1978-09-17,1978,4,Orduspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5367,1978-09-17,1978,4,Boluspor,Goztepe,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5368,1978-09-17,1978,4,Diyarbakirspor,Zonguldakspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5369,1978-09-30,1978,5,Trabzonspor,Bursaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
5370,1978-09-30,1978,5,Altay,Zonguldakspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
5371,1978-09-30,1978,5,Galatasaray,Boluspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5372,1978-10-01,1978,5,Diyarbakirspor,Orduspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5373,1978-10-01,1978,5,Eskisehirspor,Samsunspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
5374,1978-10-01,1978,5,Fenerbahce,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5375,1978-10-01,1978,5,Goztepe,Adana Demirspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
5376,1978-10-01,1978,5,Adanaspor,MKE Kirikkalespor,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
5377,1978-10-08,1978,6,Samsunspor,Fenerbahce,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
5378,1978-10-08,1978,6,Trabzonspor,Adanaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5379,1978-10-08,1978,6,Orduspor,Altay,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5380,1978-10-08,1978,6,Besiktas,Bursaspor,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
5381,1978-10-08,1978,6,Goztepe,Eskisehirspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
5382,1978-10-08,1978,6,Adana Demirspor,Galatasaray,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5383,1978-10-08,1978,6,MKE Kirikkalespor,Zonguldakspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5384,1978-10-08,1978,6,Boluspor,Diyarbakirspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
5385,1978-10-14,1978,7,Zonguldakspor,Orduspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,1,0,0
5386,1978-10-15,1978,7,Eskisehirspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5387,1978-10-15,1978,7,Diyarbakirspor,Adana Demirspor,4-0,4,0,T1,1,4,4,H,3-0,3,0,3,3,H,1,0,0,0
5388,1978-10-15,1978,7,Altay,Boluspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
5389,1978-10-15,1978,7,Fenerbahce,Goztepe,2-2,2,2,T1,1,4,0,D,1-2,1,2,3,-1,A,1,0,0,0
5390,1978-10-15,1978,7,MKE Kirikkalespor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5391,1978-10-15,1978,7,Adanaspor,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5392,1978-10-15,1978,7,Samsunspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5393,1978-10-22,1978,8,Goztepe,Bursaspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
5394,1978-10-22,1978,8,Diyarbakirspor,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
5395,1978-10-22,1978,8,Galatasaray,Fenerbahce,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,1,1
5396,1978-10-22,1978,8,Orduspor,MKE Kirikkalespor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5397,1978-10-22,1978,8,Trabzonspor,Besiktas,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
5398,1978-10-22,1978,8,Adana Demirspor,Altay,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
5399,1978-10-22,1978,8,Samsunspor,Adanaspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
5400,1978-10-22,1978,8,Boluspor,Zonguldakspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5401,1978-10-28,1978,9,Besiktas,MKE Kirikkalespor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
5402,1978-10-28,1978,9,Adana Demirspor,Zonguldakspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5403,1978-10-29,1978,9,Orduspor,Boluspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5404,1978-10-29,1978,9,Adanaspor,Goztepe,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5405,1978-10-29,1978,9,Samsunspor,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
5406,1978-10-29,1978,9,Eskisehirspor,Altay,2-2,2,2,T1,1,4,0,D,2-2,2,2,4,0,D,1,0,0,0
5407,1978-10-30,1978,9,Fenerbahce,Diyarbakirspor,5-0,5,0,T1,1,5,5,H,1-0,1,0,1,1,H,1,0,0,1
5408,1978-11-04,1978,10,Galatasaray,Adanaspor,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
5409,1978-11-05,1978,10,Diyarbakirspor,Bursaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
5410,1978-11-05,1978,10,Trabzonspor,Goztepe,5-0,5,0,T1,1,5,5,H,1-0,1,0,1,1,H,1,0,0,0
5411,1978-11-05,1978,10,Adana Demirspor,Orduspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5412,1978-11-05,1978,10,Eskisehirspor,Zonguldakspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5413,1978-11-05,1978,10,MKE Kirikkalespor,Boluspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5414,1978-11-05,1978,10,Altay,Fenerbahce,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
5415,1978-11-05,1978,10,Besiktas,Samsunspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
5416,1978-11-12,1978,11,Goztepe,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5417,1978-11-12,1978,11,Fenerbahce,Zonguldakspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5418,1978-11-12,1978,11,Bursaspor,Altay,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
5419,1978-11-12,1978,11,Boluspor,Adana Demirspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
5420,1978-11-12,1978,11,Orduspor,Eskisehirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5421,1978-11-12,1978,11,Trabzonspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5422,1978-11-12,1978,11,Adanaspor,Diyarbakirspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5423,1978-11-12,1978,11,Samsunspor,MKE Kirikkalespor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
5424,1978-11-18,1978,12,Diyarbakirspor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,1,0,0
5425,1978-11-18,1978,12,Fenerbahce,Orduspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
5426,1978-11-18,1978,12,Goztepe,Samsunspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
5427,1978-11-19,1978,12,Adana Demirspor,MKE Kirikkalespor,4-0,4,0,T1,1,4,4,H,0-0,0,0,0,0,D,1,0,0,0
5428,1978-11-19,1978,12,Eskisehirspor,Boluspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
5429,1978-11-19,1978,12,Altay,Adanaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
5430,1978-11-19,1978,12,Besiktas,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
5431,1978-11-19,1978,12,Bursaspor,Zonguldakspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5432,1978-12-02,1978,13,Adanaspor,Zonguldakspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
5433,1978-12-03,1978,13,Trabzonspor,Altay,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
5434,1978-12-03,1978,13,Samsunspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
5435,1978-12-03,1978,13,Adana Demirspor,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
5436,1978-12-03,1978,13,Besiktas,Diyarbakirspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,1,0,0
5437,1978-12-03,1978,13,Boluspor,Fenerbahce,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,1,1
